# BEGIN PLOT
Title=
Legend=1
LogY=1
DrawOnly=h_combine_jety
XLabel=|y_{jet}|
YLabel=
# END PLOT

# BEGIN HISTOGRAM h_combine_jety
LineColor=black
ErrorBars=1
PolyMarker=*
Title=
1.00000000e+00	1.20000000e+00	1.08244143e-01	4.34414254e-04	4.34414254e-04
1.20000000e+00	1.40000000e+00	9.32158031e-02	4.03131410e-04	4.03131410e-04
1.40000000e+00	1.60000000e+00	7.61371937e-02	3.64334499e-04	3.64334499e-04
1.60000000e+00	1.80000000e+00	5.35197173e-02	3.05463110e-04	3.05463110e-04
1.80000000e+00	2.00000000e+00	2.67319638e-02	2.15882429e-04	2.15882429e-04
2.00000000e+00	2.20000000e+00	3.31948471e-03	7.60741662e-05	7.60741662e-05
2.20000000e+00	2.40000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.40000000e+00	2.60000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.60000000e+00	2.80000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.80000000e+00	3.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
# END HISTOGRAM

