# BEGIN PLOT
Title=
Legend=1
LogY=1
DrawOnly=h_jety
XLabel=|y_{jet}|
YLabel=
# END PLOT

# BEGIN HISTOGRAM h_jety
LineColor=black
ErrorBars=1
PolyMarker=*
Title=
1.00000000e+00	1.20000000e+00	6.20870000e+04	2.49172631e+02	2.49172631e+02
1.20000000e+00	1.40000000e+00	5.34670000e+04	2.31229323e+02	2.31229323e+02
1.40000000e+00	1.60000000e+00	4.36710000e+04	2.08976075e+02	2.08976075e+02
1.60000000e+00	1.80000000e+00	3.06980000e+04	1.75208447e+02	1.75208447e+02
1.80000000e+00	2.00000000e+00	1.53330000e+04	1.23826492e+02	1.23826492e+02
2.00000000e+00	2.20000000e+00	1.90400000e+03	4.36348485e+01	4.36348485e+01
2.20000000e+00	2.40000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.40000000e+00	2.60000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.60000000e+00	2.80000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
2.80000000e+00	3.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
# END HISTOGRAM

